,val_loss,loss
0,2.06172551221844,2.435592605060167
1,1.8098586464972348,2.0928196537838835
2,1.6001413539849403,1.8457609433827438
3,1.3101892952022114,1.6639242494513045
4,1.2202334145453162,1.544982772173844
5,1.0378121984944981,1.446730369657982
6,1.0507509279315623,1.3499291975667158
7,0.9474408877615941,1.2597606100748218
8,0.8418457632443755,1.212352571524973
9,0.8589353885637729,1.1424505066058142
10,0.8744160472386173,1.0866102513678744
11,1.1099584832199092,1.0351306857086542
12,0.7588845094509385,1.0324035238406164
13,0.916862111159658,0.9884819014491685
14,0.7874718275453232,0.9529979063144193
15,0.7455654730948154,0.9261415095466954
16,0.7777825651873902,0.922663783933234
17,0.7296767477136298,0.9074035931447046
18,0.738141984440389,0.8759778267129512
19,0.8081845711819989,0.8742085942446091
